RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9690,15009690,Smith,802,Spain,Male,54,3,123281.66,3,1,1,71885.08,1
9691,15009691,Smith,697,France,Male,69,9,92527.78,3,1,0,10379.6,1
9692,15009692,Davis,593,France,Female,66,2,24610.09,2,0,0,142822.97,0
9693,15009693,Davis,479,Germany,Male,60,4,124458.82,4,0,1,100348.34,1
9694,15009694,Johnson,643,Spain,Male,47,6,112103.69,4,1,1,142891.78,0
9695,15009695,Smith,754,France,Female,26,9,148483.49,3,1,1,17539.48,0
9696,15009696,Garcia,649,Spain,Female,40,9,11859.82,1,1,1,43673.53,1
9697,15009697,Williams,602,Germany,Male,59,7,33381.77,4,1,0,57770.1,0
9698,15009698,Johnson,557,Germany,Male,44,3,144653.76,1,0,0,93725.91,1
9699,15009699,Johnson,417,France,Male,23,1,196524.21,1,0,0,115579.44,1
9700,15009700,Miller,520,France,Female,66,3,57173.69,1,1,1,112374.67,0
9701,15009701,Miller,818,Spain,Male,36,6,135832.87,1,1,1,74016.15,0
9702,15009702,Martinez,370,Germany,Male,38,0,139397.66,3,0,1,134132.43,1
9703,15009703,Smith,375,Spain,Male,53,0,144383.39,1,0,1,100761.02,0
9704,15009704,Miller,648,France,Male,24,8,72406.01,3,1,0,35470.29,0
9705,15009705,Davis,790,Spain,Female,31,1,158638.75,2,0,0,87437.58,1
9706,15009706,Johnson,838,Spain,Male,41,5,106604.45,3,1,1,63899.7,0
9707,15009707,Miller,787,France,Male,21,0,86945.8,2,1,1,86069.92,0
9708,15009708,Davis,834,Spain,Female,52,6,151159.2,3,1,0,61946.16,1
9709,15009709,Garcia,498,Spain,Female,54,5,39295.26,3,1,0,70969.09,1
9710,15009710,Williams,429,France,Female,62,3,111385.97,3,1,0,20097.41,0
9711,15009711,Davis,652,Spain,Male,35,0,78673.18,1,1,1,35913.92,1
9712,15009712,Miller,460,Spain,Female,40,5,132105.24,4,1,1,138965.57,0
9713,15009713,Jones,653,Spain,Male,69,8,19620.21,1,0,0,14535.08,0
9714,15009714,Williams,426,France,Male,54,7,145018.26,4,1,1,131237.57,1
9715,15009715,Rodriguez,520,Germany,Female,36,6,62338.23,4,1,0,120341.96,0
9716,15009716,Martinez,387,Germany,Male,68,9,155236.56,2,1,0,127587.28,0
9717,15009717,Martinez,477,Spain,Female,29,0,171273.79,4,0,1,129841.97,0
9718,15009718,Miller,451,France,Male,44,10,157892.6,3,1,0,42636.97,1
9719,15009719,Martinez,643,France,Female,49,3,89165.13,2,1,1,129573.58,1
9720,15009720,Jones,789,Germany,Male,49,5,66190.08,4,0,0,90538.82,0
9721,15009721,Rodriguez,796,Spain,Female,62,6,191492.01,2,1,0,90692.05,0
9722,15009722,Brown,739,Spain,Female,66,10,153165.7,4,0,0,101572.82,0
9723,15009723,Rodriguez,594,Germany,Female,18,0,99525.98,2,0,0,96752.37,1
9724,15009724,Jones,483,France,Female,37,6,166099.42,1,1,0,107573.95,0
9725,15009725,Jones,784,Spain,Male,43,5,158911.39,4,0,0,16440.97,1
9726,15009726,Jones,481,Spain,Male,34,3,79097.79,1,1,1,74729.75,0
9727,15009727,Brown,385,France,Female,26,9,81538.65,1,1,1,12013.82,0
9728,15009728,Garcia,371,Germany,Male,64,6,13515.23,1,1,0,84844.87,1
9729,15009729,Brown,586,France,Female,60,2,76709.64,1,1,0,149894.59,0
9730,15009730,Miller,513,France,Female,25,4,115850.03,3,0,0,68835.74,0
9731,15009731,Miller,521,Germany,Male,24,2,90436.74,1,0,0,128914.17,1
9732,15009732,Johnson,473,Germany,Female,18,1,180707.1,4,1,0,23179.48,0
9733,15009733,Brown,426,Germany,Male,70,1,14977.88,1,1,1,93053.89,0
9734,15009734,Miller,599,France,Female,64,8,2196.55,1,1,1,148866.33,1
9735,15009735,Johnson,703,France,Female,34,1,89373.88,1,0,1,59251.84,0
9736,15009736,Martinez,715,Germany,Male,67,8,122132.36,3,0,1,31479.1,0
9737,15009737,Brown,832,France,Female,54,10,187201.53,2,0,1,68754.97,0
9738,15009738,Davis,462,Germany,Female,30,1,155892.55,1,0,1,97793.81,0
9739,15009739,Rodriguez,465,France,Female,34,5,9756.88,1,1,1,42157.1,1
9740,15009740,Rodriguez,691,Germany,Female,58,9,88378.78,4,1,0,95702.94,1
9741,15009741,Brown,813,France,Male,55,6,122067.42,2,0,1,67692.72,1
9742,15009742,Jones,693,Germany,Male,35,2,142224.12,2,1,1,49001.94,0
9743,15009743,Johnson,682,Spain,Female,42,6,122463.6,3,0,0,123872.66,1
9744,15009744,Davis,532,France,Female,19,7,199144.47,1,0,1,83629.74,1
9745,15009745,Garcia,367,France,Male,34,1,97472.76,3,1,1,94380.62,1
9746,15009746,Davis,385,France,Female,42,10,128243.93,4,1,1,50129.92,1
9747,15009747,Jones,499,Spain,Male,49,0,150599.79,1,1,0,135976.18,0
9748,15009748,Brown,706,Germany,Female,55,6,134821.35,1,0,1,105474.83,1
9749,15009749,Miller,555,France,Male,34,5,193602.27,2,0,1,12308.24,1
9750,15009750,Rodriguez,354,Spain,Male,63,6,50544.19,4,1,0,56372.41,1
9751,15009751,Williams,362,Germany,Female,35,7,131727.04,1,1,0,124071.51,1
9752,15009752,Rodriguez,480,France,Male,63,3,174380.37,2,1,1,89415.47,0
9753,15009753,Johnson,800,France,Female,67,1,56234.09,4,0,0,119548.9,1
9754,15009754,Johnson,828,Spain,Female,55,8,129963.73,1,0,1,35750.15,1
9755,15009755,Rodriguez,509,Germany,Female,31,2,170397.22,4,1,1,108791.07,0
9756,15009756,Davis,836,Spain,Female,40,5,120336.08,2,0,1,59954.9,1
9757,15009757,Davis,848,Germany,Female,51,6,21757.83,3,1,0,142025.74,1
9758,15009758,Jones,768,Germany,Male,54,4,32507.91,3,0,0,53542.85,0
9759,15009759,Johnson,678,Germany,Female,56,5,104673.44,3,1,1,115923.73,0
9760,15009760,Johnson,592,France,Female,23,2,141270.88,1,1,1,35287.35,0
9761,15009761,Miller,384,France,Male,55,7,183322.3,2,1,1,133793.85,1
9762,15009762,Garcia,735,Germany,Female,56,1,88654.53,1,1,1,122425.67,1
9763,15009763,Miller,781,France,Male,23,6,144544.83,3,0,1,36930.25,1
9764,15009764,Martinez,688,France,Male,59,6,181937.06,4,0,0,134484.09,0
9765,15009765,Miller,509,France,Female,55,3,80898.02,1,0,0,58707.12,1
9766,15009766,Williams,487,Spain,Female,42,1,62345.62,2,0,1,80140.03,1
9767,15009767,Johnson,842,Spain,Female,45,3,160999.68,4,0,0,42951.01,0
9768,15009768,Rodriguez,429,France,Male,28,0,2231.46,3,1,1,77143.45,1
9769,15009769,Jones,466,France,Male,61,4,153536.72,1,0,0,112801.13,1
9770,15009770,Johnson,689,France,Female,29,7,150349.33,1,0,0,51961.46,0
9771,15009771,Smith,545,Germany,Female,22,0,159622.31,2,0,0,113449.08,1
9772,15009772,Martinez,588,Germany,Female,49,1,192340.01,2,0,1,147510.47,1
9773,15009773,Martinez,568,Germany,Male,67,2,161030.41,4,0,0,32317,0
9774,15009774,Garcia,665,France,Female,39,8,199693.86,2,1,0,18756.76,0
9775,15009775,Smith,354,Spain,Male,42,5,169021,3,0,1,106788.76,0
9776,15009776,Jones,575,France,Male,37,2,140977.2,3,0,0,49236.56,0
9777,15009777,Garcia,741,Germany,Male,38,3,2587.62,3,0,0,33194.1,1
9778,15009778,Smith,484,Spain,Male,47,5,87382.1,2,1,1,60453.61,1
9779,15009779,Jones,634,France,Female,56,1,197878.95,3,1,0,120851.06,0
9780,15009780,Martinez,424,Spain,Male,28,4,91018.09,3,0,0,95800.06,0
9781,15009781,Miller,770,France,Male,44,10,186928.73,4,0,0,82591.87,1
9782,15009782,Jones,555,Spain,Male,18,3,189695.6,4,1,1,67327.83,1
9783,15009783,Miller,513,France,Female,64,10,150721.6,3,0,1,132737.82,1
9784,15009784,Rodriguez,744,France,Male,32,8,25747.39,3,0,1,54100.24,0
9785,15009785,Williams,659,Germany,Male,58,0,24695.86,1,0,1,20679.95,1
9786,15009786,Garcia,394,France,Male,23,3,4879.19,3,0,1,137600.89,0
9787,15009787,Rodriguez,379,France,Female,35,5,213.53,2,0,1,101752.71,0
9788,15009788,Smith,668,Spain,Male,27,2,143306.79,2,0,0,78171.83,0
9789,15009789,Rodriguez,415,Germany,Male,60,4,40425.95,3,0,1,76408.26,0
9790,15009790,Jones,775,France,Male,48,8,170116.15,4,1,1,98731.63,1
9791,15009791,Rodriguez,434,Germany,Male,32,1,51839.09,2,1,0,90087.78,0
9792,15009792,Martinez,574,Germany,Female,18,5,173270.73,2,0,0,37592.29,1
9793,15009793,Miller,599,Germany,Female,70,7,83572.31,4,0,0,71536.86,1
9794,15009794,Brown,383,Germany,Male,32,2,73903.79,3,0,1,141896.98,1
9795,15009795,Garcia,579,Spain,Female,39,0,61816.16,4,0,0,50724.2,1
9796,15009796,Rodriguez,796,Spain,Male,48,8,133026.69,2,0,0,125697.42,0
9797,15009797,Johnson,409,Germany,Male,67,5,40943.21,2,1,1,21551.73,0
9798,15009798,Jones,809,Spain,Male,29,7,181203.7,1,0,0,133608.09,0
9799,15009799,Rodriguez,650,France,Female,35,3,194746.64,1,0,1,31831.84,1
9800,15009800,Miller,768,Spain,Female,35,1,35509.42,2,1,1,141024.87,1
9801,15009801,Jones,631,Germany,Male,29,2,120749.1,1,0,1,133355.09,1
9802,15009802,Brown,361,Spain,Male,55,6,23738.88,1,1,0,102208.01,0
9803,15009803,Rodriguez,782,France,Male,30,7,123440.01,1,0,1,146860.71,0
9804,15009804,Smith,479,Germany,Female,39,3,127657.16,3,1,1,39689.69,1
9805,15009805,Martinez,371,Germany,Male,50,4,94390.03,3,1,1,114324.23,1
9806,15009806,Rodriguez,414,France,Male,50,2,20315.15,1,1,1,75852.87,0
9807,15009807,Miller,789,Spain,Female,32,3,6099.66,1,1,0,149275.73,1
9808,15009808,Smith,711,Germany,Female,36,9,1983.18,4,0,1,114680.17,1
9809,15009809,Miller,422,Germany,Male,42,4,105524.32,2,1,0,98383.01,0
9810,15009810,Williams,463,Germany,Male,24,4,57788.27,3,1,0,44209.92,0
9811,15009811,Jones,459,France,Male,41,2,41217.75,1,1,0,95125.35,1
9812,15009812,Brown,756,Spain,Male,48,6,31624.56,1,1,1,145204.52,0
9813,15009813,Smith,829,Germany,Male,57,0,163319.33,1,0,0,127132.6,1
9814,15009814,Garcia,526,Germany,Male,34,2,11066.55,2,1,1,133388.45,1
9815,15009815,Johnson,488,France,Male,43,5,82948.29,3,0,0,95506.14,1
9816,15009816,Smith,593,France,Female,35,8,149529.76,2,0,1,32599.95,0
9817,15009817,Smith,612,France,Male,22,10,144530.81,4,1,1,79135.63,0
9818,15009818,Williams,771,France,Male,25,7,53116.98,1,1,1,147720.41,1
9819,15009819,Jones,383,Spain,Female,47,3,84621.68,3,0,1,109720.3,1
9820,15009820,Miller,566,Spain,Female,41,1,129481.07,1,0,1,105844.15,0
9821,15009821,Jones,595,Germany,Female,38,0,178600.15,3,1,1,134024.05,1
9822,15009822,Williams,742,France,Male,55,4,85466.77,1,0,1,48909.96,0
9823,15009823,Brown,828,Germany,Female,52,10,149888.89,2,1,0,77164.02,0
9824,15009824,Davis,819,France,Female,50,3,158737.02,2,0,1,75840.91,1
9825,15009825,Johnson,570,Spain,Male,54,6,186543.21,4,0,1,92407.41,1
9826,15009826,Davis,621,France,Male,27,7,145697.28,3,1,1,30508.76,0
9827,15009827,Brown,519,Germany,Male,37,10,18936.56,4,0,0,43727.05,1
9828,15009828,Williams,513,Spain,Male,56,8,117248.41,3,0,1,76580.12,1
9829,15009829,Williams,672,Spain,Male,56,0,41400.05,3,0,0,43958.58,1
9830,15009830,Garcia,849,France,Female,52,1,64783.09,2,0,1,38072.73,1
9831,15009831,Williams,685,Germany,Male,29,9,114591.64,1,1,0,51606.19,0
9832,15009832,Davis,626,France,Female,58,2,148076.06,1,0,1,145683.82,0
9833,15009833,Garcia,628,Spain,Male,19,7,167941.63,2,0,1,10512.95,0
9834,15009834,Rodriguez,663,France,Male,44,8,101339.53,4,1,1,33383.66,1
9835,15009835,Martinez,590,France,Female,51,6,101465.6,4,1,0,44722.43,1
9836,15009836,Miller,670,Germany,Male,46,9,93596.22,2,0,1,131038.28,0
9837,15009837,Rodriguez,667,Spain,Male,42,9,1177.73,4,1,0,60682.52,1
9838,15009838,Miller,781,France,Male,40,2,31098.13,4,1,0,85334.35,1
9839,15009839,Smith,372,Spain,Male,35,4,1894.44,2,0,0,59498.16,1
9840,15009840,Smith,606,France,Male,62,0,82288.37,3,0,0,11935.46,0
9841,15009841,Jones,640,Germany,Female,49,9,162499.27,3,1,0,110916.62,1
9842,15009842,Smith,487,France,Female,29,1,54024.83,4,1,0,72974.71,0
9843,15009843,Rodriguez,648,France,Female,63,4,43292.88,2,0,1,143050.72,1
9844,15009844,Garcia,526,Germany,Female,38,8,13995.4,4,1,1,62714.96,0
9845,15009845,Johnson,387,Germany,Male,25,1,130895.05,1,0,0,119691.87,1
9846,15009846,Brown,505,Spain,Male,69,9,58485,3,0,0,31129.18,1
9847,15009847,Smith,554,France,Female,23,9,180244.2,3,1,0,113309.43,0
9848,15009848,Jones,550,France,Female,51,5,5929.01,2,0,1,145173.01,1
9849,15009849,Smith,741,France,Female,54,5,159103.42,3,1,1,95895.93,0
9850,15009850,Smith,517,France,Female,42,2,118447.87,4,0,0,44019.84,0
9851,15009851,Smith,630,Spain,Male,66,2,65032.42,3,0,1,147324.73,1
9852,15009852,Martinez,612,France,Female,29,8,169138.87,1,0,0,45514.99,0
9853,15009853,Davis,702,France,Female,66,8,65647.21,3,1,0,42377.81,0
9854,15009854,Smith,686,France,Female,57,4,148831.74,3,0,0,47010.72,1
9855,15009855,Davis,554,France,Male,36,2,129260.76,2,1,0,31479.87,1
9856,15009856,Davis,823,Spain,Female,45,3,63756.41,4,0,0,72827.93,0
9857,15009857,Rodriguez,363,Germany,Male,62,2,167675.99,2,0,1,112808.94,0
9858,15009858,Smith,741,Germany,Female,44,10,198714.64,1,0,1,142670.71,0
9859,15009859,Brown,760,Spain,Female,25,1,109625.74,4,0,1,15167.08,0
9860,15009860,Williams,647,Spain,Male,48,6,24555.87,4,0,0,58604.23,1
9861,15009861,Garcia,702,Spain,Female,26,7,183993.68,3,0,0,13937.5,1
9862,15009862,Williams,609,Germany,Male,31,4,44922.9,1,1,0,34913.95,0
9863,15009863,Johnson,571,Spain,Male,36,5,39072.57,3,1,0,87805.57,1
9864,15009864,Williams,785,Germany,Male,20,6,129668.63,4,1,1,89065.97,1
9865,15009865,Brown,796,Germany,Female,41,7,87863.36,4,1,0,118314.1,0
9866,15009866,Johnson,679,Spain,Female,63,2,123344.18,3,1,1,104499.87,1
9867,15009867,Davis,724,France,Male,19,2,121150.59,4,1,1,118722.46,1
9868,15009868,Jones,519,France,Male,40,7,108772.02,1,0,0,77138.91,0
9869,15009869,Williams,476,Spain,Male,30,10,1248.93,2,0,0,71773.1,0
9870,15009870,Brown,844,Spain,Female,56,5,30220.26,2,0,0,79047.2,1
9871,15009871,Martinez,689,Spain,Female,38,6,46231.04,4,0,1,10221.96,1
9872,15009872,Johnson,501,Germany,Female,28,0,25680.2,2,1,0,116158.6,1
9873,15009873,Johnson,497,Germany,Male,63,9,187152.44,1,0,1,112450.59,1
9874,15009874,Brown,795,Germany,Male,27,3,92393.02,4,0,1,59186.54,1
9875,15009875,Smith,848,France,Female,67,6,96378.05,4,1,1,115615.1,0
9876,15009876,Brown,655,France,Female,40,10,120250.67,2,1,1,144439.67,1
9877,15009877,Williams,665,France,Female,43,9,142182.84,3,1,0,114040.38,0
9878,15009878,Smith,635,France,Female,21,0,89008.62,3,0,1,25637.33,1
9879,15009879,Brown,678,Spain,Female,50,0,22852.18,3,1,0,79767.35,0
9880,15009880,Rodriguez,356,Germany,Male,24,5,96683.41,3,1,1,126523.29,1
9881,15009881,Rodriguez,755,France,Male,27,1,1774.1,3,0,1,57909.28,0
9882,15009882,Davis,726,Germany,Female,55,7,57587.54,2,0,0,141605.33,1
9883,15009883,Martinez,660,Spain,Female,54,1,142883.97,1,0,1,46892.8,1
9884,15009884,Smith,359,France,Female,56,3,34443.8,3,0,0,46137.06,1
9885,15009885,Rodriguez,702,Germany,Female,18,6,128954.46,4,0,0,66728.02,0
9886,15009886,Johnson,489,Spain,Male,33,10,107224.4,1,0,1,133870.43,0
9887,15009887,Brown,797,France,Male,66,3,98587.14,1,1,1,149757.67,0
9888,15009888,Johnson,715,Germany,Male,19,2,132260.07,1,0,0,33117.86,1
9889,15009889,Johnson,542,Germany,Male,45,10,104372.56,2,1,0,26811.57,0
9890,15009890,Johnson,520,Germany,Female,57,1,131110.18,4,0,0,11606.48,0
9891,15009891,Williams,653,Germany,Female,29,10,97086.85,4,0,1,90364.51,0
9892,15009892,Miller,594,France,Male,41,8,161676.99,3,0,0,110615.71,0
9893,15009893,Williams,671,Germany,Male,68,5,147851.02,3,0,1,55034.8,0
9894,15009894,Garcia,544,Germany,Female,29,6,3084.49,3,1,1,80883.09,1
9895,15009895,Williams,662,Germany,Male,19,7,180466.41,3,0,1,86549.31,1
9896,15009896,Johnson,503,Spain,Male,43,5,166805.62,3,1,0,113171.65,0
9897,15009897,Martinez,677,Spain,Male,30,1,95706.39,2,1,1,33877.51,0
9898,15009898,Smith,366,France,Male,20,4,155025.73,2,1,0,74063.25,1
9899,15009899,Williams,833,Spain,Female,36,1,120290.5,4,0,1,131426.21,0
9900,15009900,Garcia,472,Spain,Female,36,2,177054.57,4,0,0,131598.82,1
9901,15009901,Jones,798,France,Female,55,7,69568.06,4,1,1,111566.74,1
9902,15009902,Martinez,392,Spain,Male,20,4,117077.47,4,0,1,71671.15,1
9903,15009903,Davis,652,France,Female,66,5,141450.71,3,1,0,34275.11,1
9904,15009904,Davis,419,France,Male,35,7,155079.55,4,1,1,142815.35,1
9905,15009905,Jones,714,France,Female,25,1,44213.58,2,0,1,139028.61,1
9906,15009906,Rodriguez,776,Spain,Female,31,5,617.47,4,1,1,65820.23,1
9907,15009907,Miller,393,France,Male,36,3,179870.53,1,1,0,45718.49,0
9908,15009908,Williams,458,Spain,Female,43,10,198421.96,2,0,1,104017.8,0
9909,15009909,Johnson,543,Germany,Female,53,7,129074.06,4,0,0,36100.13,1
9910,15009910,Williams,465,France,Female,59,4,54548.13,2,0,0,97161.2,0
9911,15009911,Miller,384,Spain,Male,35,6,191289.24,2,1,0,112003.85,0
9912,15009912,Williams,743,Germany,Male,68,3,136713.31,4,1,0,93816.24,0
9913,15009913,Martinez,509,Germany,Female,49,1,25787.14,3,1,1,79380.61,1
9914,15009914,Brown,421,Germany,Male,27,3,69356.22,3,0,0,124440.06,0
9915,15009915,Miller,709,Germany,Female,33,1,44378.34,1,0,0,38870.54,1
9916,15009916,Jones,552,France,Female,34,0,157029.02,3,1,0,126004.92,1
9917,15009917,Williams,493,Germany,Female,38,5,148274.52,2,1,1,102402.27,0
9918,15009918,Jones,362,Germany,Male,70,1,12640.05,1,0,1,109295.06,1
9919,15009919,Garcia,809,Germany,Female,50,3,37072.28,1,0,1,72828.91,1
9920,15009920,Garcia,398,Spain,Male,64,2,107961.08,1,0,0,22582.43,1
9921,15009921,Martinez,362,France,Female,60,2,160018.4,1,1,1,13762.01,0
9922,15009922,Garcia,687,Germany,Female,66,3,188099.62,1,0,0,137791.03,0
9923,15009923,Davis,765,Spain,Male,56,0,71654.08,2,0,1,133621.39,1
9924,15009924,Brown,487,France,Male,35,2,131393.7,2,1,0,28945.44,1
9925,15009925,Martinez,581,Germany,Male,47,10,196008.45,3,1,1,142174.27,1
9926,15009926,Jones,698,Spain,Male,46,7,70715.85,4,1,1,49575.79,0
9927,15009927,Brown,510,Spain,Female,69,7,94065.2,1,1,1,120058.17,1
9928,15009928,Williams,747,Spain,Male,34,5,123496.77,3,0,1,33756.73,1
9929,15009929,Martinez,750,Germany,Male,43,0,147405.37,2,0,0,25335.37,1
9930,15009930,Garcia,399,Germany,Male,29,5,161941.57,2,1,0,65132.54,1
9931,15009931,Jones,587,Germany,Female,33,5,121592.62,3,0,0,93808.51,0
9932,15009932,Jones,430,Spain,Male,23,10,98580.05,3,0,0,11761.07,1
9933,15009933,Rodriguez,432,Germany,Male,49,0,54594.88,2,1,1,50797.3,0
9934,15009934,Garcia,814,Germany,Male,53,0,111248.19,1,1,0,97645.97,0
9935,15009935,Garcia,436,France,Female,25,9,23657.33,3,0,1,107345.73,1
9936,15009936,Davis,529,Spain,Male,65,9,151730.37,4,1,0,65261.68,1
9937,15009937,Johnson,437,Germany,Male,29,7,150170.32,4,1,1,74145.67,0
9938,15009938,Brown,600,Germany,Female,70,9,26951.8,3,1,0,89137.81,1
9939,15009939,Jones,522,Germany,Female,36,5,184611.95,3,0,1,121897.41,1
9940,15009940,Williams,404,Germany,Female,64,1,157940.09,1,1,1,36880.32,1
9941,15009941,Jones,732,Germany,Male,26,8,71896.32,3,1,0,144170.26,1
9942,15009942,Rodriguez,691,Germany,Male,54,2,89743.86,2,1,0,53863.59,0
9943,15009943,Williams,532,Germany,Male,40,8,82341.74,3,1,1,37245.49,0
9944,15009944,Williams,490,France,Female,38,2,44912.87,3,1,1,24329.05,0
9945,15009945,Martinez,413,France,Female,51,10,63342.29,4,0,0,109094.5,0
9946,15009946,Martinez,654,France,Male,25,6,11106.27,4,1,0,77299.4,1
9947,15009947,Martinez,812,Germany,Male,42,4,176512.31,1,0,0,38688.51,0
9948,15009948,Martinez,575,Germany,Male,48,1,31288.79,1,1,1,79752.17,0
9949,15009949,Brown,451,Germany,Male,29,0,155994.18,2,1,1,97047.89,0
9950,15009950,Williams,552,Spain,Female,70,1,50445.71,3,1,0,84921.49,0
9951,15009951,Brown,819,France,Female,65,0,184357.64,3,0,1,148120.42,1
9952,15009952,Davis,795,Germany,Female,68,7,151899.22,3,0,0,80842.12,0
9953,15009953,Garcia,710,Germany,Male,35,8,85270.54,3,1,1,83103.29,0
9954,15009954,Williams,753,France,Male,34,7,142743.05,2,0,0,71956.89,0
9955,15009955,Garcia,705,Germany,Female,20,9,143063.37,2,0,0,27678.87,1
9956,15009956,Rodriguez,680,Germany,Male,31,8,76489.59,4,1,1,139608.18,0
9957,15009957,Williams,675,France,Female,38,5,50998.94,2,1,0,64887.9,1
9958,15009958,Miller,730,Spain,Female,37,6,156617.43,4,1,1,72825.38,1
9959,15009959,Martinez,768,Germany,Male,60,5,192285.02,1,1,1,77980.61,0
9960,15009960,Miller,622,Germany,Male,40,7,78829.95,2,1,0,127629.81,1
9961,15009961,Jones,528,Germany,Female,24,5,170989.72,2,0,1,110516.47,0
9962,15009962,Brown,501,Germany,Female,60,1,72626.6,3,1,0,100962.36,0
9963,15009963,Johnson,459,Germany,Male,43,0,9185.36,1,1,1,98632.19,1
9964,15009964,Rodriguez,587,Germany,Female,52,0,46569.72,4,0,1,84881.37,0
9965,15009965,Smith,364,Spain,Male,38,1,78258.96,4,1,1,85903.69,0
9966,15009966,Johnson,455,France,Male,44,6,111012.42,3,1,1,97984.44,1
9967,15009967,Brown,391,France,Female,40,3,165731.11,3,1,0,129847.24,1
9968,15009968,Martinez,516,France,Male,66,9,59518.61,2,1,1,62477.92,0
9969,15009969,Smith,788,France,Male,33,6,58327.02,2,1,1,40137.28,1
9970,15009970,Williams,718,Spain,Female,26,7,79772.82,4,1,0,50421.87,0
9971,15009971,Miller,580,Germany,Female,45,0,124687.39,2,0,1,38729.95,0
9972,15009972,Johnson,359,France,Male,22,10,136980.83,2,1,1,41193.3,1
9973,15009973,Garcia,636,Spain,Female,60,8,22286.29,4,0,0,120278.92,1
9974,15009974,Brown,621,Germany,Male,45,10,10150.26,4,1,0,87157.01,1
9975,15009975,Williams,727,France,Female,53,7,149850.66,3,1,1,109223.02,1
9976,15009976,Johnson,463,Spain,Female,64,7,12298.59,1,1,0,32520.99,0
9977,15009977,Miller,720,Germany,Male,43,4,156757.78,4,0,0,90182.83,0
9978,15009978,Jones,789,Germany,Female,59,5,127993.32,2,1,1,50742.55,1
9979,15009979,Garcia,398,Spain,Male,51,7,53647.17,3,0,1,118546.39,0
9980,15009980,Rodriguez,495,Germany,Female,33,6,139264.1,2,1,1,147810.33,1
9981,15009981,Martinez,610,Germany,Female,23,7,141752.68,1,1,0,85488.26,1
9982,15009982,Jones,806,Germany,Male,49,7,132761.87,4,0,1,22779.25,1
9983,15009983,Jones,846,Germany,Male,64,5,197937.46,4,0,1,113054.74,0
9984,15009984,Brown,356,France,Female,25,2,44745.77,3,1,1,105610.81,0
9985,15009985,Martinez,761,Germany,Male,60,6,57527.36,1,0,1,111767.52,1
9986,15009986,Williams,637,Spain,Male,51,10,34783.75,3,0,1,135568.85,1
9987,15009987,Brown,429,Spain,Male,37,6,48127.65,2,1,1,96064.95,1
9988,15009988,Smith,532,Spain,Male,51,1,121786.69,3,1,1,147198.94,0
9989,15009989,Rodriguez,500,Germany,Male,64,3,114021.13,4,0,0,132587.32,0
9990,15009990,Smith,693,Germany,Female,55,1,55939.7,2,1,1,148050.48,0
9991,15009991,Davis,847,France,Male,25,10,175500.68,1,0,1,22800.18,1
9992,15009992,Garcia,824,France,Female,57,9,95485.36,4,0,1,75741.93,1
9993,15009993,Rodriguez,719,France,Male,65,7,166039.62,1,0,1,67372.61,1
9994,15009994,Garcia,732,Germany,Female,64,5,42889.72,4,0,0,45377.08,0
9995,15009995,Davis,698,Germany,Female,22,10,4169.97,3,1,1,87462.73,1
9996,15009996,Miller,826,Germany,Male,27,4,75105.82,3,0,0,115602.78,1
9997,15009997,Davis,584,Spain,Female,63,3,156437.13,1,0,0,131128.3,1
9998,15009998,Johnson,692,Spain,Male,58,0,142004.29,3,1,1,28365.13,0
9999,15009999,Miller,605,Germany,Female,41,3,121921.46,4,1,0,110719.65,0
